"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-04",,,,,,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-05",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-06",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-07",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-08",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-10",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-11",,,,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-12",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-13",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-19",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-22",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-23",,,,,,,,,"0.79",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-24",,,,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-25",,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-26",,,,,,,,,"0.44",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-27",,,,,,,,,"0.47",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0105","DARRINGTON 6.6 WNW, WA US","48.285817","-121.737731","122.2","2020-04-28",,,,,,,,,"0.69",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-01",,,,,,,,,"0.18",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-02",,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-03",,,,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-04",,,,,,,,,"0.44",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-05",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-06",,,,,,,,,"0.21",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-07",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-08",,,,,,,,,"0.33",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-09",,,,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-10",,,,,,,,,"0.23",",,N","0.3",",,N","0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-11",,,,,,,,,"0.21",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-12",,,,,,,,,"0.41",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-13",,,,,,,,,"0.55",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-14",,,,,,,,,"0.05",",,N","0.8",",,N","2.3",",,N",,,,,,,,,,,,,,,"0.4",",,N",,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-15",,,,,,,,,"0.05",",,N","0.3",",,N","2.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-16",,,,,,,,,"0.10",",,N","0.4",",,N","2.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-18",,,,,,,,,"0.26",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-19",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-20",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-21",,,,,,,,,"0.22",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-22",,,,,,,,,"0.17",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-23",,,,,,,,,"0.27",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-24",,,,,,,,,"0.26",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-25",,,,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-26",,,,,,,,,"0.23",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-27",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-28",,,,,,,,,"0.47",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-29",,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-30",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-01-31",,,,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-03-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-03-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-03-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-03-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-03-19",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-03-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-03-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-03-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-03-23",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-03-24",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-03-25",,,,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-03-26",,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-03-27",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-03-28",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-03-29",,,,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-03-30",,,,,,,,,"0.45",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-03-31",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-01",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-02",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-03",,,,,,,,,"0.18",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-04",,,,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-05",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-06",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-07",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-08",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-10",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-11",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-12",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-13",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-15",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-18",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-19",,,,,,,,,"0.18",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-22",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-23",,,,,,,,,"0.69",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-24",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-25",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-26",,,,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-27",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-28",,,,,,,,,"0.08",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1WASN0027","EVERETT 2.4 NNW, WA US","47.996751","-122.209573","31.7","2020-04-29",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-02",,,"    2",",,7","0.24",",,7",,,,,,,,,,,"54",",,7","39",",,7","39",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-03",,,,,,,,,"0.18",",,7,0800",,,,,,,"51",",,7","39",",,7","50",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-04",,,,,,,,,"0.52",",,7,0800",,,,,,,"60",",,7","38",",,7","38",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-05",,,,,,,,,"0.07",",,7,0800",,,,,,,"48",",,7","37",",,7","41",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-06",,,,,,,,,"0.22",",,7,0800",,,,,,,"46",",,7","37",",,7","46",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-07",,,,,,,,,"0.07",",,7,0800",,,,,,,"52",",,7","46",",,7","50",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-08",,,,,,,,,"0.34",",,7,0800",,,,,,,"55",",,7","40",",,7","40",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-09",,,,,,,,,"0.16",",,7,0800",,,,,,,"42",",,7","33",",,7","34",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-10",,,,,,,,,"0.17",",,7,0800",,,,,,,"40",",,7","33",",,7","34",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-11",,,,,,,,,"0.31",",,7,0800",,,,,,,"45",",,7","34",",,7","44",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-12",,,,,,,,,"0.44",",,7,0800",,,,,,,"45",",,7","34",",,7","41",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-13",,,,,,,,,"0.23",",,7,0800",,,,,,,"43",",,7","30",",,7","31",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-15",,,"    2",",,7","0.22",",,7",,,,,,,,,,,"34",",,7","24",",,7","33",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-16",,,,,,,,,"0.08",",,7,0800",,,,,,,"37",",,7","31",",,7","35",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-17",,,,,,,,,"0.02",",,7,0800",,,,,,,"44",",,7","32",",,7","33",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-18",,,,,,,,,"0.26",",,7,0800",,,,,,,"41",",,7","33",",,7","37",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-19",,,,,,,,,"0.04",",,7,0800",,,,,,,"44",",,7","33",",,7","44",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-21",,,"    2",",,7","0.25",",,7",,,,,,,,,,,"54",",,7","33",",,7","45",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-22",,,,,,,,,"0.22",",,7,0800",,,,,,,"49",",,7","44",",,7","45",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-23",,,,,,,,,"0.33",",,7,0800",,,,,,,"49",",,7","43",",,7","49",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-24",,,,,,,,,"0.27",",,7,0800",,,,,,,"52",",,7","47",",,7","49",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-25",,,,,,,,,"0.13",",,7,0800",,,,,,,"49",",,7","44",",,7","44",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-26",,,,,,,,,"0.26",",,7,0800",,,,,,,"49",",,7","43",",,7","48",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-27",,,,,,,,,"0.06",",,7,0800",,,,,,,"55",",,7","43",",,7","44",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-28",,,,,,,,,"0.49",",,7,0800",,,,,,,"54",",,7","43",",,7","43",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-29",,,,,,,,,"0.14",",,7,0800",,,,,,,"50",",,7","43",",,7","46",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-30",,,,,,,,,"0.02",",,7,0800",,,,,,,"49",",,7","35",",,7","38",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-01-31",,,,,,,,,"0.08",",,7,0800",,,,,,,"54",",,7","38",",,7","53",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-02-01",,,,,,,,,"0.25",",,7,0800",,,,,,,"58",",,7","53",",,7","54",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-02-02",,,,,,,,,"0.38",",,7,0800",,,,,,,"54",",,7","32",",,7","32",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-02-03",,,,,,,,,"0.04",",,7,0800",,,,,,,"44",",,7","32",",,7","34",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00452675","EVERETT, WA US","47.9752","-122.195","18.3","2020-02-04",,,,,,,,,"0.00",",,7,0800",,,,,,,"43",",,7","29",",,7","31",",,7,0800",,,,,,,,,,,,,,,,,,
